article_id,comment
710512988,clinton was asked by obama to campaign for him he's getting exactly what he asked for
710512988,wrong the bush administration refused to approve the loan obama owns solyndra
710512988,everyonce in a while lberals will tell the truth and then they have to bite their lip and say they did not really say it even when it it on tape showing them saying it
710512988,there's no question that a man who has been governor and had a sterling business career crosses the qualification threshold bill always appreciated your ability to be a bit more reasonable and centrist though still left of center but me thinks you might be priming the pump ahead of your appearance in wisconsin this weekend to capture those independent minds no
710512988,sec'y of state is forbidden by law from even attending the convention bill tried to get her to resign a few months ago but she refused it's still a long time until the convention so she could resign and be nominated by acclamation in charlotte but if she did she would be dead to the far left maybe she and bill don't care about the far left crazies after all bill was a centrist and she would attract a lot of independents so he doesn't care
710512988,i'm not shocked shocked that president clinton would defend gov romney and his private equity background after all these are the 'folks' that he and his wife are going to hit up for cash when she runs for president right after this election is over
710512988,wh at gl enn sa id i am taken by sur prise that you can make in four weeks on the int ernet ha ve you se en this we bpage c l i c k o n m y n a m e f o r t h e l i n k
710512988,the entire media have gotten this bain strategy wrong the obama strategy is playing out perfectly the strategy is to highlight romoney' as a predator vulture capitalist and at the same time have surrogates say very nice things about bain because obama does not want to alienate the vast majority of voters who may be turned off by bashing bain
710512988,i have three questions for bill clinton on this to see whether his assessment is neutral and surely objective does any member of your family work in private equity firm have romney and bain employees made contributions in the past to the clinton global initiative do you mr clinton have any investments in private equity firms including bain capital we need honest and straightforward answers not the usual meandering stuff
710512988,thank you clinton i don't like you but you just made my day it doesn't get any better
710512988,finally a democrat who tells the truth is clinton having his eyes opened also i noticed he has lost quite a bit of weight i wonder if he is okay
710512988,what's your point
710512988,bill may finnally see what a dumbazz looks like he punched odummer in the mouth
710512988,the entire media have gotten this bain strategy wrong the obama strategy is playing out perfectly the strategy is to highlight romoney' as a predator vulture capitalist and at the same time have surrogates say very nice things about bain because obama does not want to alienate the vast majority of voters who may be turned off by bashing bain
710512988,i think that the way clinton is able to discuss an issue without relying on flat out bs is why he was one of the best potus in my life time and i have been around for more than half a century personally i think he is only helping enough to be able to say he helped but is pulling for romney to win so that in years hillary would have a chance at running for pres i think if she ran against obama this time in the primaries she would have won if she did i think it would be a tough battle for romney given the state of the country i think we need someone like romney but i could do without the gop conservative social issues
710512988,you just hold that thought it will soothe you come the thumping obozo will take in november
710512988,go away
710512988,oh my bill is of the nobama winter ghai fest card sending lol
710512988,unfortunately politifact didn't look at all the facts as many people have noted the plant in question was going under before bain ever came in if bain had not purchased the company it likely would have closed many years earlier thereby causing all the employees to lose their jobs even sooner would that have been a better result it also ignores the fact that romney was no longer with bain when the plant closed down thus while the ad may be mostly true in what it says it is patently false because of what it doesn't say obama's class warfare strategy will only work on the anti capitalists still dreaming of a socialist usa the rest of us who believe in success based on merit and don't believe it's a crime to make a profit are looking forward to obama leaving the white house in january
710512988,this from a man who did away with glass steagall and raised a derivatives trader i suggest we all get used to governance by and for wall street
710512988,voting for obama in is like backing up the titanic and hitting it again
710512988,if there's any doubt that romknees didn't let a few companies fall into bankruptcy for bains profit then you too depend on political contributions this hero of business lido anthony lee iacocca is just like romknees he served as president and ceo of chrysler from and additionally as chairman from until his retirement at the end of one of the most famous business people in the world iacocca was a passionate advocate of u s business exports during the s yes famous to business but how did he pull off the chrysler miracle upping sales a better business model or did he increase his own pay and bonuses and cancel his employees double time pay at the same time moving parts manufacturers to foreign sweatshops if romknees gutted one company to bolster bains wallet and left american workers holding the cement overshoes then he ought to be jailed not made president over all those that he crushed on the way up
710512988,the truth always hurts gatorman but then being a political bloggist for karl rove like you must leave you empty and vulnerable to outbursts of anger
710512988,who don't want five wife's good old romknees is just like charles manson in everything he does
710512988,do you have like questions about the current president do you have any experience with private enterprise do you think that being a community organizer is enough experience to attempt to regulate businesses what are your college records hiding and why are they closed why did you let a known terrorist help you plot your stolen election
710512988,sounds like a person who has failed in life and cannot understand personal responsibility
710512988,too bad president obama needs this low life to campaign for him especially when this low life wants him to lose
710512988,do you preform late term abortions and how much do you get paid to put the needle in the baby to kill it
710512988,no it would not be like that if that is the best your fetid mind can accomplish well pity is what you deserve
710512988,no doubt about it you have the depth of mentality as much as arizona roadkill in august
710512988,well no one is saying romney is not qualified to run for president what is being said is he does not have the track record to support his claims of being better on the economy there is a difference and in fact the track record romney brings is that he was a good vulture capitalist enriching himself and his investors beyond his wildest dreams somehow he thinks that translates in to being good at creating jobs not true
710512988,that's all we need is a former president who could not pass his own ethics threshold test to be the arbitrator of what and who is qualified to this former president who faced a house impeachment vote and flat out lied to the american public i repeat i did not have sexual relations with that woman it's truly reprehensible we get to see him time after time as a much quoted figure i am not sure what gives with our appetite for men who are moral failures
710512988,you are like an immature first grader calling him romknees ha ha tell us when to laugh
710512988,first newark new jersey mayor cory booker attacks president obama for going after mitt romney on his business record then when asked if romney's former company bain capital was a bad company massachusetts governor deval patrick said no they are not a bad company now bill clinton says that romney s business record is sterling even other democrats while having to tow the democratic line in appearing to support him see obama s rhetoric as anti capitalist while by their statements keep him at arms length my question to clinton now is was that sterling gold or sterling silver
710512988,prepare for clinton in ' bill's laying the groundwork right now
710512988,the entire media have gotten this bain strategy wrong the obama strategy is playing out perfectly the strategy is to highlight romoney as a predator vulture capitalist and at the same time have surrogates say very nice things about bain because obama does not want to alienate the vast majority of voters who may be turned off by bashing bain
710512988,well grandpa ron you better take another look at the front porches i think your missing something
710512988,chuckey seems to be out of the loop when it comes to job creation somebody needs to get him a newspaper and a radio he s way out of touch
710512988,meaning that experience as a community organizer doesn't cross the threshold and by the way what the hell is a community organizer the guy who lines up the trash cans before the pick up
710512988,only a stupid socialist or a communist can make a comment so alien to the nature of business in a capitalist society that made possible for a moron like you to own the stupid computer with which your are writing the drivel spewing from your neuron empty head
710512988,sorry but your welfare check will stop arriving to your mail box after november so get used to it your only option will be start looking for a job after you run out of food stamps
710512988,better than being a slave of axelrod obama or joey biden
710512988,so your support obama because of unemployment are you stupid
710512988,it is refreshing to have some high ranking democrats speak out loud their true feelings about romney it makes you wonder just how many think that but do not want to express their feelings out loud
710512988,couldn't have said it better myself
710512988,go romney
710512988,romney's record at bain was indeed sterling and superb if one regards profit gained by investors as the sole measure of success romney judges a person's qualifications to lead based on the depth of one's wallet rather than the depth of one's wisdom he evaluates a person's net worth based on the value of one's portfolio rather than one's value to their community as is the case for many ultra wealthy conservatives mitt's financial success was attained at the expense of the middle class worker and in an expression of his patriotic loyalty to the united states by hiding his corporate earnings in offshore accounts mitt greed is good romney and bain capital had a penchant for buying companies laying off a significant part of the workforce rewarding themselves with huge bonuses taken from the acquired company's coffers and then often selling the company for a hefty profit mitt regards the middle class worker as expendable chattel he only evaluates businesses with respect to ways to maximize profit margins for the benefit of upper management and the major investors behavior which most people would regard as unethical is quickly dismissed by romney and other corporate bullies as being shrewd legal probably but just because you have the right to do a thing does not necessarily make it the right thing to do reason why mitt is completely out of touch with of the american public
710512988,clinton may see mitt romney as qualified as far as his professional expierence is concerned but is he an article ll 'natural born' citizen george romney mitt's father was born in mexico to expatriated us citizen parents who gave up their us citizen to be allowed by mexican authorities to colonize in mexico however under the fourth international conference of american states held on august there was signed at rio de janeiro a convention between the united states and most of the latin american countries including mexico it stated that if a naturalized citizen a native of any of the countries signing the present convention and naturalized in another shall again take up his residence in his native country without the intention of returning to the country in which he has been naturalized he will be considered as having re assumed his original citizenship and has having renounced the citizenship acquired by the said naturalization the problem is when george romney was born in mexico both of his parents were mexican nationals at birth george romney was a natural born mexican national and not a natural born us citizen when the romneys returned to us jurisdiction everyone was again a us citizen with the exception of george romney who was still a mexican national ex animo davidfarrar
710512988,is clinton still bitter or just plain stupid
710519517,for such a docile guy ask him to explain his vicious campaign of personal destruction of all who opposed him during primaries is this a sign of what we would see in the white house perhaps a closeted richard nixon
710519517,he needs to be more specific on how he will fix everything no spin no extremism and no unnecessary postures just how and what period
710519517,he's been terribly underestimated by the thugs in chitown herr axel is even having to crawl out of his bunker to personally take a shot today's jobs number wich will be well short of anything needed to bring down the u number will be a great opening to lay open obama's sorry record
710519517,mitt will be a fine president if his religion gives him inner peace and strength so be it i have never once heard him try and project his beliefs on anyone this country was built on religious freedom you have those on the left trying to take those very freedoms away you have those on the left that are agnostic atheist communist socialist mao worshipers and they do try and change this country mitt might just turn out to be a nice breath of fresh air give him a chance before judging
710519517,obama trolls seen lots of times this am posting stories on mormonism
710519517,i am interested in electing a person who can step into the job and turn the economy around pure and simple the incompetent community organizer is like a three year old trying to do an adult job he is clueless another four years of his socialist government and we will be a defeated nation mitt romney is a genuine person who doesn't act like the usual politician i do believe that his main goal is to help this country to become great again unlike the anti american obama who is out to bring us down as payback for his perception of american arrogance
710519517,it's called politics ron do you honestly think that your hero didn't do the same to hillary clinton in and others who got in his way in chicago politics obama makes richard nixon look like an amateur at dirty politics
710519517,you are a willfully blind ideology driven biggot
710519517,the increasingly hysterical posts from the moronic libs proves they sense this thing is slipping away the truth is extremely painful to these liars like sunlight on a vampire as michael savage says liberalism is a mental disorder
710519517,i liken libs to cockroaches especially the ones here when the room gets full of sunshine thru facts they scurry for cover
710519517,romney is coming out as a neo mormon bill kristol will neobar mitzvah him
710519517,you are a neobigot
710519517,he is times the leader than the anti military bigot obama
710519517,comment from a putz mr obama had his chance he has blown it it is time to try a new approach i am not saying mr romney is the answer but it time to get off the pot what we really need is to threaten all of the house and senate members either do your jobs or leave the political arena we pay these clowns no pay for no work
710519517,and you sir are just a obama idiot drone you want to have a conversation lets do it you sound like joe sam or some of the others that post here sorry buddy but lets get down to how to fix this country if not we might as well move to mexico and learn to speak spanish and give up all our freedoms
710519517,thank goodness americans have a proven business leader in candidate romney to pull the u s and world economies out of their current path toward economic despair obama should have prioritized jobs and economic growth as president instead of pushing a progressive takeover of u s healthcare and student loans when the largest world economy the u s economy is stumbling then the fallout on the world economy can be severe economic stats out today confirmed that world economies including the u s china india and particularly europe are slowing measurably fears of a worsening european and world economic slowdown are sending u s bond yields to all time lows today the european union is near economic collapse spain and greece have entered depressionary conditions with runs on their banks and the fallout here on the u s is unavoidable as the u s economy continues to slow and shed jobs the challenger jobs report just confirmed that u s layoffs are picking up again the report revealed that job cuts jumped by percent in may from april in the united states yes november can't come soon enough
710519517,i think this is all good but the romney campaign also has to keep an eye on substance coherence and vision for the future not to sound like a finance geek but alan greenspan just made some enormously important bigthink statements on cnbc today the romney campaign needs to digest those principles and explain how they undergird the whole view of markets and free economy that romney is talking about get a tape of this morning's show and study greenspan explains succinctly why central command and control is inefficient and wasteful and results in an ever lowering standard of living despite tom friedman's assertions that approach is worse for a society not better you get no innovation no experimentation which requires risking and losing private capital those are what make progress and raise standards of living that's why china has to steal our ideas and secrets it can mass produce stuff but it can't think up new ideas it needs our free democracy as a resource for those that's why they have to crawl all over our academies private infrastructure and think tanks gobbling up american made thoughts if we turn into china all that's gone and you can't do that with a new czar for innovation in the wh either a central authority technocrats in far away washington ends up causing tremendous waste fiddling away hard earned tax dollars which had they been left in the pockets of those who earned them would be used far more efficiently and surgically to bolster the economy and as a spin off create jobs
710519517,mitt doesn't needhumanizing he's already more substancethan image it's the democrats who like images not substance
710519517,it's barely june and already polls numbers are moving mitt romney's way in battleground states north carolina and indiana have already returned to romney missouri and florida are also tilting his way early millions of voters are throwing their support and donations behind romney it will get better and better for mitt romney watch see romney take back the america we loved
710519517,i'm appalled by the remarks that obama is more personable than romney and that somehow takes center stage in the election get a grip and get a clue american is in trouble not only economically and financially but in the world as a whole and it will take far more than a personable candidate to get us moving in the right direction personality so far has not fixed a thing i don't care how personable the candidate is if he she is not qualified for the job or in obama's case has had years to at least to right the ship but instead has chosen to sink the ship you're out i don't care if they candidate is eye candy if he she can't do the job then out he she goes
710519517,so isn't so nice to see the in the tank for mr etch a sketch flip flop liar in chief wannabe draft dodger willard mittens romney the hill has joined the romney etch a sketch team just like all the rest of the mitt romney buttkissers that call themself news media nowdays folks the hill has become nothing but another mitt romney shill
710519517,as this campaign season progresses we will hear more and more of mitt romney he will talk and talk in ways which he hopes will put his character in the best light don't be deceived by it we already know all we need to reject mitt romney he is a thug and a sociopath that is the essence of his character it developed early and continued to develop throughout his life from the moment he picked up a deadly weapon to assault a classmate through his life in the business world slashing jobs and impoverishing workers to the public policy proposals which will starve babies and leave seniors to die on the street mitt romney has preyed on others their suffering at his hands has never given him a moment's pause he has ignored it and continued to stuff his pockets with whatever their suffering has gained him has america really sunk so low it would put this monster in the white house is that what we have become
710519517,etch a sketch time but how long can romney do exclusively fox sooner or later he's going to have to break out of the rightwing echo chamber and do a real interview live on camera
710519517,back when white people ran america huh
710519517,sorry john but your hero rino willard mittens romney is a job destroyer not a job creator so go google the free video when mitt romney came to town and weep you silly misinformed fool
710519517,oh come on there is nobody on earth as arrogant as mitt romney
710519517,question how can romney's humanize campaign work when no republican is human
710519517,no matter how many times you repeat those lies about romney they will still be lies joey and they are not even fresh lies starve babies leave seniors to die on the street you need to get some new material
710519517,nope since we have had to hear about the drive by gov of ma and his flips and flops and lies non stop far too long already just say no to willard mittens romney american jobs destoryer in
710519517,why it's the same old story the rich think they are entitled to all they have and all everyone else has and romney is among the worst of the bunch he is a patrician who takes from everyone and feels absolutely no sense of obligation to anyone who wasn't born into wealth and power
710519517,draft dodger romney that's one thing which hasn't been mentioned nearly enough especially because it illustrates romney's sense of entitlement when the sons of lesser men fought to defend all romney had he stayed home enjoying what he had been given now of course he would send the others to die to defend what he has not his own sons of course just the sons of the lower classes
710519517,joey you and your ilk say that about every republican that comes down the road and you say it when the democrats sit back on their wealth and do nothing you are a boring and trite as your argument
710519517,and please provide for me the service record of president obama also provide for me the military career path that he has laid out for his own daughters do it now joey
710519517,sorry ralph even your here former president bill clinton on thursday said gop nominee mitt romney's business experience crosses the qualification threshold did you not see the dreadfull employement reports out today obama simply has not kept his promises on bringing down the unemployment rate or creating jobs obama could have at least approved the keystone pipeline which would have created tens of thousands of jobs no no no obama would prefer to pander to votes from the greenies than create jobs for americans obama's priorities are upside down stop drinking the obama kool aid and wake up you are just a usefull tool for the progressive radical agenda
710519517,here's all you need to know obama never stayed home when other men went to fight get it romney is just another yellow elephant
710519517,obama never served so he did stay at home while others fought your hypocrisy is screaming joey
710519517,sooner or later americans will want to see his tax returns what is he hiding is he waiting on the statute of limitations willard is a rat
710519517,back when white people ran america huh taking back the america we loved means taking it out of the control of marxist incompetents doesn't matter what color they are you racist
710519517,people like ralph can't get past their immature willard mittens rhetoric he couldn't bother to read bill clinton's latest pro romney declaration probably could't understand it anyway
710519517,oh come on is there anybody on earth as arrogant as mitt romney yes yes yes his name is barak hussein obama
710519517,willard is not concerned about the very poor willard likes to fire people the willard and the donald money first willard the oligarch says corporations are people the willard hides in france while americans go to war willard is a bully willard is a rat willard is worse than w
710519517,frank that is an immature stupid comment if i ever read one this will get your nowhere but keep it up it's good for the gop
710519517,actually the willard didn't stay home he hid out in france
710519517,no obama was too busy being friends with anarchists and bombers like william ayres to do any military service
710519517,amen kala voting for personality and image is what got us into our present debacle
710519517,you are probably right phalaanx but the great god greenspan had a lot to do with our present economic mess he is trying to back away from his part in it all but it won't work
710519517,i am glad you republicans are a shrinking minority who would admit to being republican after the last decade of representing only the and the biggest corporations they nearly destroyed our country with their spending and wars and now they continue to drag their feet and obstruct any attempt to fix it willard would drive this country back into the ditch to consolidate more wealth at the very top for his elite ceo constituents if you believe he would work for you then you are either a multi millionaire or a fool gop rip and good riddance
710519517,some don't serve during peacetime others dodge the draft during wartime which is worse
710519517,in your case joe whichever one has the r after their name is worse
710519517,just as mi guel resp onded i am ins pired that pe ople can earn in we eks on the comp uter did you rea d this we b si te c l i c k o n m y n a m e f o r t h e l i n k
710519517,when someone is born the governor's boy and daddy becomes ceo of american motors serving in the military is considered somerthing those people do it is beneath him taking orders from someone that doesn't have a college education just because he has more stripes on his sleeve is unthinkable people like romney and his sons don't even consider serving in our armed forces i served as a marine and it was one of the best decisions i have ever made i think it would be good for all young people to serve a couple of years
710519517,he has already shown them
710519517,he was never a draft dodger you and your left talking points make you look like a fool his ss number was a high one not his fault if you even knew about the draft
710519517,so do i td and i appreciate your service my son is a marine semper fi my issue is with joey slamming romney for not serving while at the same time defending obama for not serving
710519517,the continual attack on successful people in this country is not working i'd rather vote for a successful businessman rather than a career politician whose money comes from his government connections we need competence not more hype and blame romney
710519517,i dont think that romney is ever going to grab the attention of anyone
710519517,the more you talk the better i like romney competence over hype and blame
710519517,perhaps you forgot mittens is a career politician
710519517,i guess we can add hypocrite to romney's list of character attributes doubtless he joined in the france bashing during the early days of bush's war in iraq but france is where he hid during his war
710519517,so when mittens get elected it will give the mormon church free reign to baptise all they can into their faith without their concent the christian talaban will love that but they got what they sold their souls for
710519517,true but it's worth looking at i think greenspan is returning to his roots
710519517,you guys just have to use the race card don't you
710519517,sooner or later we might get to see obama college records as well
710519517,most politicians don't work against their own country even if they prefer not to join the military obama worked against this country that is the difference
710519517,so remind e which part of the military was obama in
710519517,i hope you are right good comment
710519517,you know nothing more than the democrat talking points that have come out about romney do you know about the vast amounts he has given to charity do you know about the incredible amount of service he has provided to those in need over the years do you know that he gave away his inheritance do you know that he worked as governor and as head of the slc olympics without taking a salary this is your definition of someone who takes from others and gives nothing back feel free to keep up with your class warfare arguments though the american people are tired of hearing from folks who believe success should be punished and that failure is always someone else's fault and that's why they are going to vote obama out in november
710519517,once more which military branch was obama in thats right none he was in college skipping the draft
710519517,can you name anything in romney's history that would indicate he looks upon the military with disdain you make a lot of assumptions about romney's character in your comment yet you clearly know nothing about him no he didn't serve in the military but for you to cast aspersions on his character and blindly lump all people who are financially successful into the category of arrogant uncaring people is unfair to quote a phrase obama loves to use if romney looks down on our armed forces as you suggest why do so many more veterans support him than support the president i thank you for your service to your country but that doesn't give you the right to cast judgement on someone you clearly know nothing about
710519517,g greedy o one p percent
710519517,first you should understand an issue before you bring it up mormon doctrine is that those who are baptized after death still get to choose whether or not they accept the baptism thus no one in this life or the next is baptized against their will second please show me examples of how the church tried to influence the ma government when romney was governor or examples of how he used that office to promote his religious beliefs the fact is you can't because neither ever happened thus there is no reason to believe either would happen if romney becomes president
710519517,what horrors according to the article romney was taught by his church to obey rules and be a good person and then he had the nerve to teach others the same things clearly that disqualifies him from being president
710519517,good thing for romney and the neocons that this is truly about anybody but obama for many people because all that the liberal romney brings to the table is that he isn't obama that's it
710519517,hey ralph check out the jobs report the debt obamacare solyndra and all the other screw ups by obama the sumpreme idiot mitt has more business know how in his little pinky than the entire obama administration have a nice weekend eating on food stamps ralph i'm going to ruth's chris 'cause i'm a business man
710519517,good lets get to know mitt romney even bill clinton says romney is qualifiied and i'm tired of all the misinformation about mitt romney even from conservatives
710519517,well since we sank to new lows putting obama in the white house i see anybody else as being a improvement but mitt romney who has many supporters including bill clinton i say go mitt give libs a fit
710519517,ummm george romney mitt's father left all his money to charity and mitt and his brothers didn't inherit their dads money just a bit of fact there genius
710519517,j ust as na than repl ied i'm sho cked that a per son able to ma ke in a few w eeks on the com puter di d you se e thi s si te li nk c l i c k o n m y n a m e f o r t h e l i n k
710519517,face it you have no ground to stand on your talking points are the same sh t so tell me ole wise one why didn't he sign up for the army
710519517,dont have to prove it just use conservative tactics used by bush if you say it or tell a lie enough it eventually becomes the truth
710519517,so they will try to make him look more human to us do that means they will erase that phony perennial smile
710519517,those first two paragraphs are a real hoot humanize romney good luck with that mitt never yells at ann or slams doors he just locks her in the cellar and kicks the dog
710519517,this man has no connection to the daily lives of real people clearly he has never lived the daily life he never will same for his wife he does not get real people obama always did and always will
710519517,'reintroduction' is that the name they're calling romney mr 'etch a sketch' you can't 'humanize' a robot you can't make someone appear to care about average people when they've always detested average people and has always regarded them as collateral damage in his quest for riches romney is a greedy pig through and through he's all about the and cares nothing about the rest of us our lives or our jobs he's a job killer who cares if he's nice to his wife and kids he's all wrong for the job of president of all americans not just the rich
710519517,mitt romney's big green flop boston herald june at pm a bay state solar panel developer that landed a state loan from mitt romney when he was massachusetts governor has gone belly up a day after the gop presidential hopeful ripped president obama s green energy investments
710519517,mitt romney's big green flop boston herald june at pm a bay state solar panel developer that landed a state loan from mitt romney when he was massachusetts governor has gone belly up a day after the gop presidential hopeful ripped president obama s green energy investments
710519517,i wonder if we will get to have more than one wife and a free pair of magic underwear
710519517,that is not true jews are unset because they have baptized ann franks on more than one occasion
710519517,no he has not
710519517,bill clinton did not endorse willard
710519517,the only charity he has given too is his church where most of it goes to politics he did not give away his inheritance he did not work as governor for free or for the olympics for free get real
710519517,willard is a loser
710519517,willard protested for the vietnam war but went to france to keep from serving his father or grandfather did not serve and none of his adult sons have served the romney family is a family of cowards
710519517,that is a lie
710519517,lie it was arranged by daddy that he do mission work in france
710519517,he was not old enough for the draft his grandfather was a ww veteran
710519517,obama was not a draft dodger like willard willard protested for the war but daddy arranged that he go to france to keep from serving willard is a c o w a r d
710519517,he was not a friend of ayres he hardly knew him that is so yesterday
710519517,you idoit he was not old enough for the vietnam draft and there hasn't been one since guess we know that you didn't serve you couldn't pass the physical they don't take that are people missing a brain
710519517,willard is an empty suit
710519517,mormonism is a cult
710519517,willard will never be potus
710519517,willard can't even run a state what makes you think he can run a country
710519517,obama never served period you are condemning in one what you condone in another no surprise
710519869,obama must be replaced because he is destroying our country with bad policies and illegal aliens furthermore obama is a socialist and does not want to remove from office his friend eric holder doj obama must go in we will vote obama out in
710519869,the white house and mainstream media are emphasizing some of the most transitory and superficial economic data to suggest that president obama will take the swing states that he took in but that are in play now it is true that these states have had some recovery in employment rates even though these rates are still higher than in and the current rates are in essence overly optimistic because relatively large numbers of people aren't counted since they have given up looking for jobs because they believe the prospects are poor what these democrats don't talk about is the obama administration's broad fiscal policy management or how people in these states may consider this area when thinking about how they will vote this november due to nonstop trillion annual fiscal deficits the federal debt will have risen by trillion to trillion during president obama's term the obama administration's forecast is that the federal government's fiscal balance will stay hugely in deficit for years even for decades and that it will rise by another trillion to trillion by the long range unfunded liabilities of the federal government medicare social security obamacare medicaid pensions etc now exceed trillion the obama administration has ignored the president's own bipartisan debt commission's recommendations about dealing with these subjects and preferred to pretend that the extremely weak fiscal condition of the federal government doesn't exist at all it is much easier to act like the ongoing immense federal spending and borrowing can continue indefinitely the people are not stupid they know that we cannot continue to have a profligate federal government that lives far above the nation's means they know how little mr obama has done to address these overarching federal government fiscal problems conditions that will have a vast impact on the nation for generations to come what will matter more in the swing states and in the other states for this november is how the two presidential campaigns discuss these critical long term economic issues so far romney has devoted much more effort to address these subjects it is hard to imagine that obama who has never distinguished himself as a politician who favors government fiscal retrenchment or reducing the burdens of government regulations will change
710519869,good god they still can't be honest about the figures or how they came up with them people not looking people opting out and the million they took off the unemployment lists and entered them as disability nothing but more mumbo jumbo and wand waving
710519869,the report is bogus it is always revised downward in the following month jobs is barely enough to keep up with population growth i would have to say that mr romney is going to blister mr obama's a with these statistics not to mention the numbers that came out yesterday with regard to the downward revision of the gdp mr obama's lack of economic experience is over whelming he has no clue nor does is cabinet or czars
710519869,well i'll take romney because in years we have lost jobs and cant even keep up with population increases k isnt doing it we need k just to keep pace we are becoming greece and italy under this president we need a businessman to run this govt and tighten to fiscal belt
710519869,average duration of unemployment now at weeks civilan employment participation down to
710519869,my best guess is k mas o menos
710519869,subtle religious bigotry good job you obama troll now go back to herr axel and tell him you've been outed
710519869,economy can't reach escape velocity with obama's voodoo
710519869,u underemployment now at
710519869,the machinations by the obama administration to get the unemployment rate under by election day is laughable but so dishonest then the main stream press can loudly crow about the great job that obama is doing with the falling rate what a joke romney
710519869,there is no battle to be had it's real simple obama committed to green energy promising million jobs across the country for an investment of billion a year in renewable enrgy sources the truth be known wind energy has lost jobs since even though it doubled its domestic production this boils down to obama spending billion of the stimulus on green energy and at the end of the day only people got jobs and the number should have been this is nothing less than ammo for romney and esepcially with the failure of solyndra who was given a million federal loan not only are obama's green initiatives failing he is now back peddling on his health care reform those who live in glass houses should not throw stones
710519869,no president since ronald reagan has been re elected with a unemployment rate of or higher as a matter of fact reagan in his first term had a ue rate of over for months two of those months at in late and didn't get below until october of almost the half way point of his second term the difference is that obama was handed a catastrophe far worse than reagan faced
710519869,romney will own the news cycle today obamanuts will trot out mark zand i who is acknowledged to be the worst eco hack to no avail
710519869,obozo has zero i mean zero legs to stand on in the jobs area or any area for that matter except in the area of marxist doctrine now i will give him that he is probably an expert in marxism karl didn't like to work either
710519869,david axelrod is the biggest liar in america pathetic obama is the first president ever to have a net job loss after years romney has created more jobs at staples alone than these democratic frauds state wipe out for the gop
710519869,herr axel obama's minister of truth and carney bagdad bob
710519869,only k jobs huge miss
710519869,obama's america open borders no e verify mucho gringo paid dream acts free education obamacare anchor baby breeding and no legal need apply mexicanoccupation blogspot com
710519869,jobs created in may barry is toast and the hill can't save him
710519869,obama has sue four american states on behalf of his la raza party base of illegals why hasn't he been impeached for this he's sue arizona to impose his open borders agenda to stop e verify to ease more illegals into our jobs to keep wages depressed and sued az to stop them from requireing illegals have id to vote next to mexico city phoenix is the largest center for mexican kidnapping it is america's center for mex car theft and home invasion obama has squandered billions protecting the muslim dictators' borders from each other and left ours open and undefended according to ca attorney gen kamala harris nearly half of all murders in mexifornia are by mex gangs can we afford more of la raza obama it is america s biggest center for mexican home invasion there are a hundred guides sitting on mountaintops right now in arizona guiding the drug cartels as they bring the drugs across the arizona mexico border up to phoenix where they are distributed throughout the nation mexicanoccupation blogspot com
710519869,worse still are the revisions to prior months april revised down to k
710519869,romney no thanks willard mitt romney expert american job destoryer greedy arrogant bain capital vulture businessman in
710519869,romney's plan flat out lie mitt romney created more jobs in the state of massachusetts than president obama has for the entire nation spokeswoman andrea saul said
710519869,net job loss under obama doofus
710519869,haha guess that didn't work out so well obama has no clue what it's doing or it does and it's doing it intentionally and the revised gdp and bad jobs numbers show that he either will not or cannot do anything for the economy
710519869,let's get one thing straight less than percent of the country will vote for mitt romney a much larger percentage will vote against obama combine the two and romney might make this close but not because of anything romney brings to the table true conservatives don't like him the tea party doesn't like him only the gop establishment the ones who think bush did a good job like him he has flipped on core conservative issues abortion gun control government healthcare so righties should just continue to bash obama and leave the go mitt nonsense out of it its bs so save it
710519869,but how many jobs are filled with illegals using stolen social security numbers la raza will reelect obama sonia sotomayor opposes e verify requirement true to form she said it was illegal to make employers e verify citizen status of new hires interesting she says a state cannot force employers to check if employees they are hiring are illegal thankfully the court ruled supporting law but now we know for sure just how extreme far left obama's choice was we cannot afford obama to get another term or you can bet this country will be overrun by illegals i don't want this country to be poor and corrupt like mexico which it will if illegals overrun the country obama administration challenges arizona e verify law the obama administration has asked the supreme court to strike down a arizona law that punishes employers who hire illegal aliens a law enacted by then governor janet napolitano solicitor general's amicus curiae brief called the legal arizona workers act the law requires all employers in arizona to use e verify and provides that the business licenses of those who hire illegal workers shall be repealed from the date of enactment the chamber of commerce and other special interest groups have been trying to undo it attacking it through a failed ballot initiative and also through a lawsuit now the chamber is asking the united states supreme court to hear the case chamber of commerce v candelaria and the obama administration is weighing in against the law
